time,x-axis,y-axis,z-axis,Event1,Event2,gpsdata
68.537,-2.45,0.26,9.3,0,0,unable to access data

68.569,-2.33,0.22,9.07,0,0,unable to access data

68.6,-2.29,0.15,8.8,0,0,unable to access data

68.64,-2.33,0.26,8.61,0,0,unable to access data

68.673,-2.52,0.41,8.8,0,0,unable to access data

68.71,-2.75,0.72,9.41,0,0,unable to access data

68.742,-2.83,0.8,9.77,0,0,unable to access data

68.774,-2.79,0.61,9.96,0,0,unable to access data

68.805,-2.64,0.34,9.87,0,0,unable to access data

68.837,-2.67,0.11,9.77,0,0,unable to access data

68.869,-2.75,-0.19,9.87,0,0,unable to access data

68.9,-2.79,-0.53,9.92,0,0,unable to access data

68.932,-2.86,-0.53,9.72,0,0,unable to access data

68.964,-3.06,-0.45,9.45,0,0,unable to access data

68.995,-3.02,-0.15,9.19,0,0,unable to access data

69.027,-2.79,-0.07,8.96,0,0,unable to access data

69.059,-2.83,-0.07,9.15,0,0,unable to access data

