time,x-axis,y-axis,z-axis,Event1,Event2
60.979,-1.38,5.52,7.2,0,0

61.046,-2.15,5.36,5.98,0,0

61.106,-2.15,4.6,6.74,0,0

61.176,-1.07,4.9,7.35,0,0

61.237,-1.69,5.21,7.97,0,0

61.306,-1.84,5.82,8.12,0,0

61.367,-2.6,6.59,8.73,0,0

61.426,-2.3,6.59,8.12,0,0

61.486,-1.38,5.36,7.05,0,0

61.546,-0.61,5.06,6.59,0,0

61.606,-0.31,5.36,6.59,0,0

61.666,-0.31,5.21,6.59,0,0

61.726,-0.92,5.52,6.74,0,0

61.786,-1.69,5.98,7.2,0,0

61.846,-2.91,5.98,7.35,0,0

61.912,-2.3,5.52,7.35,0,0

61.976,-0.15,5.82,7.2,0,0

62.036,0.46,5.36,7.05,0,0

62.096,0.61,5.52,8.12,0,0

62.166,-1.23,6.44,9.19,0,0

62.226,-2.45,7.35,7.81,0,0

62.286,-2.91,6.9,7.35,0,0

62.346,-1.69,5.82,7.35,0,0

62.411,-0.15,5.52,6.74,0,0

62.476,-0.31,5.36,5.52,0,0

62.536,-1.99,4.6,5.98,0,0

62.596,-2.45,4.6,7.97,0,0

62.661,-1.23,5.21,8.12,0,0

62.726,-0.92,5.67,8.58,0,0

62.786,-0.61,5.98,8.43,0,0

62.846,-1.07,5.06,9.19,0,0

62.909,-0.77,4.75,7.2,0,0

62.976,-0.46,4.9,7.2,0,0

63.036,-0.46,5.21,6.59,0,0

63.096,-0.46,3.83,6.28,0,0

63.166,-0.31,4.75,7.66,0,0

63.226,-0.31,4.9,8.73,0,0

63.286,-1.07,5.67,9.04,0,0

63.346,-2.15,5.82,9.04,0,0

63.406,-3.06,5.21,9.04,0,0

63.466,-3.06,4.75,7.51,0,0

63.526,-1.07,4.44,7.81,0,0

63.586,0.46,4.75,7.51,0,0

63.653,1.38,4.6,7.51,0,0

63.719,2.3,5.36,7.66,0,0

63.786,1.99,5.52,7.66,0,0

63.846,0.61,5.98,7.2,0,0

63.906,0.61,4.9,8.12,0,0

63.976,-0.31,5.67,8.73,0,0

64.036,-2.6,5.67,7.2,0,0

