time,x-axis,y-axis,z-axis,Event1,Event2,gpsdata
291.266 s, 2.83 , 5.55 , 6.78,0,0,28.57958104,77.21447182
291.296 s, 2.87 , 5.4 , 7.58,0,0,28.57958104,77.21447182
291.327 s, 2.45 , 4.63 , 8.73,0,0,28.57958104,77.21447182
291.357 s, 2.14 , 4.86 , 9.26,0,0,28.57958104,77.21447182
291.38800000000003 s, 2.11 , 5.24 , 8.73,0,0,28.57958104,77.21447182
291.419 s, 2.64 , 4.63 , 6.74,0,0,28.57958104,77.21447182
291.449 s, 2.2600000000000002 , 5.13 , 5.13,0,0,28.57958104,77.21447182
291.48 s, 2.14 , 7.2700000000000005 , 6.97,0,0,28.57958104,77.21447182
291.51 s, 2.6 , 7.54 , 7.16,0,0,28.57958104,77.21447182
291.541 s, 2.87 , 6.05 , 6.2,0,0,28.57958104,77.21447182
291.571 s, 2.2600000000000002 , 5.63 , 6.7,0,0,28.57958104,77.21447182
291.60200000000003 s, 1.8 , 5.17 , 8.35,0,0,28.57958104,77.21447182
291.633 s, 1.34 , 4.94 , 7.96,0,0,28.57958104,77.21447182
291.664 s, 1.23 , 5.59 , 7.92,0,0,28.57958104,77.21447182
291.694 s, 1.61 , 6.43 , 9.57,0,0,28.57958104,77.21447182
291.725 s, 2.07 , 6.2 , 10.450000000000001,0,0,28.57958104,77.21447182
291.75600000000003 s, 2.37 , 5.09 , 9.19,0,0,28.57958104,77.21447182
291.786 s, 1.9100000000000001 , 4.48 , 7.390000000000001,0,0,28.57958104,77.21447182
291.817 s, 0.96 , 3.68 , 7.46,0,0,28.57958104,77.21447182
291.847 s, 0.23 , 3.41 , 7.08,0,0,28.57958104,77.21447182
291.878 s, 0.88 , 4.67 , 7.54,0,0,28.57958104,77.21447182
291.909 s, 1.3 , 5.32 , 7.73,0,0,28.57958104,77.21447182
291.939 s, 1.45 , 4.59 , 5.59,0,0,28.57958104,77.21447182
291.972 s, 1.42 , 5.59 , 6.09,0,0,28.57958104,77.21447182
292.003 s, 2.14 , 7.24 , 8.15,0,0,28.57958104,77.21447182
292.033 s, 3.06 , 6.890000000000001 , 7.890000000000001,0,0,28.57958104,77.21447182
292.064 s, 3.37 , 5.93 , 8.42,0,0,28.57958104,77.21447182
292.094 s, 2.56 , 4.21 , 8.46,0,0,28.57958104,77.21447182
292.125 s, 2.0300000000000002 , 3.64 , 9.38,0,0,28.57958104,77.21447182
292.156 s, 1.72 , 4.36 , 9.07,0,0,28.57958104,77.21447182
292.187 s, 2.22 , 4.75 , 7.7700000000000005,0,0,28.57958104,77.21447182
292.217 s, 2.56 , 5.4 , 6.97,0,0,28.57958104,77.21447182
292.248 s, 2.49 , 6.55 , 8.46,0,0,28.57958104,77.21447182
292.278 s, 2.72 , 7.43 , 8.540000000000001,0,0,28.57958104,77.21447182
292.309 s, 2.64 , 6.58 , 6.28,0,0,28.57958104,77.21447182
292.34000000000003 s, 2.68 , 6.2 , 6.51,0,0,28.57958104,77.21447182
292.373 s, 2.41 , 5.32 , 8.61,0,0,28.57958104,77.21447182
292.403 s, 1.8800000000000001 , 5.7 , 8.69,0,0,28.57958104,77.21447182
292.434 s, 1.8 , 7.01 , 9.34,0,0,28.57958104,77.21447182
292.46500000000003 s, 1.23 , 5.78 , 11.48,0,0,28.57958104,77.21447182
292.495 s, 0.6900000000000001 , 4.59 , 9.69,0,0,28.57958104,77.21447182
292.526 s, 0.88 , 4.25 , 6.43,0,0,28.57958104,77.21447182
292.557 s, 0.46 , 3.83 , 5.05,0,0,28.57958104,77.21447182
292.587 s, -0.8 , 3.64 , 5.93,0,0,28.57958104,77.21447182
292.618 s, -0.88 , 4.5200000000000005 , 6.890000000000001,0,0,28.57958104,77.21447182
292.648 s, 0.42 , 5.78 , 8.120000000000001,0,0,28.57958104,77.21447182
292.67900000000003 s, 1.34 , 5.78 , 7.43,0,0,28.57958104,77.21447182
292.709 s, 2.0300000000000002 , 5.21 , 6.32,0,0,28.57958104,77.21447182
292.74 s, 3.33 , 6.58 , 6.47,0,0,28.57958104,77.21447182
292.77 s, 1.53 , 7.16 , 6.8500000000000005,0,0,28.57958104,77.21447182
292.801 s, 0.84 , 7.2700000000000005 , 9.03,0,0,28.57958104,77.21447182
292.832 s, 2.7600000000000002 , 7.08 , 11.14,0,0,28.57958104,77.21447182
292.862 s, 3.18 , 5.17 , 10.3,0,0,28.57958104,77.21447182
292.89300000000003 s, 2.49 , 3.83 , 9.38,0,0,28.57958104,77.21447182
292.923 s, 1.8 , 3.94 , 7.62,0,0,28.57958104,77.21447182
292.954 s, 1.76 , 4.67 , 5.93,0,0,28.57958104,77.21447182
292.985 s, 1.57 , 6.58 , 6.43,0,0,28.57958104,77.21447182
293.015 s, 1.1500000000000001 , 7.890000000000001 , 7.5,0,0,28.57958104,77.21447182
293.046 s, 1.53 , 7.58 , 6.66,0,0,28.57958104,77.21447182
293.077 s, 1.68 , 6.78 , 5.9,0,0,28.57958104,77.21447182
293.108 s, 0.96 , 5.78 , 7.01,0,0,28.57958104,77.21447182
293.139 s, 0.31 , 4.5200000000000005 , 7.62,0,0,28.57958104,77.21447182
293.171 s, -0.04 , 4.67 , 7.890000000000001,0,0,28.57958104,77.21447182
293.202 s, -0.15 , 6.09 , 9.53,0,0,28.57958104,77.21447182
293.232 s, 0.31 , 6.28 , 10.8,0,0,28.57958104,77.21447182
293.26300000000003 s, 0.38 , 5.47 , 8.15,0,0,28.57958104,77.21447182
293.293 s, 1.45 , 5.74 , 5.7,0,0,28.57958104,77.21447182
293.324 s, 1.61 , 5.36 , 5.17,0,0,28.57958104,77.21447182
293.355 s, 0.04 , 3.48 , 7.54,0,0,28.57958104,77.21447182
293.386 s, 0.23 , 3.83 , 9.49,0,0,28.57958104,77.21447182
293.416 s, 0.61 , 4.9 , 9.72,0,0,28.57958104,77.21447182
293.447 s, 1.68 , 4.98 , 10.72,0,0,28.57958104,77.21447182
293.47700000000003 s, 1.34 , 4.94 , 8.8,0,0,28.57958104,77.21447182
293.508 s, 0.65 , 4.44 , 7.46,0,0,28.57958104,77.21447182
293.538 s, 0.38 , 4.67 , 6.66,0,0,28.57958104,77.21447182
293.569 s, 1.07 , 5.21 , 7.54,0,0,28.57958104,77.21447182
293.6 s, 1.53 , 5.17 , 8.58,0,0,28.57958104,77.21447182
293.63 s, 1.8800000000000001 , 4.63 , 9.19,0,0,28.57958104,77.21447182
293.661 s, 1.95 , 4.44 , 8.77,0,0,28.57958104,77.21447182
293.69100000000003 s, 1.6500000000000001 , 4.48 , 9.11,0,0,28.57958104,77.21447182
293.722 s, 1.53 , 4.5200000000000005 , 8.73,0,0,28.57958104,77.21447182
293.753 s, 1.72 , 5.05 , 8.120000000000001,0,0,28.57958104,77.21447182
293.784 s, 1.53 , 6.3500000000000005 , 9.42,0,0,28.57958104,77.21447182
293.814 s, 1.19 , 6.13 , 9.19,0,0,28.57958104,77.21447182
293.845 s, 1.1500000000000001 , 4.82 , 6.74,0,0,28.57958104,77.21447182
293.87600000000003 s, 1.11 , 4.98 , 6.47,0,0,28.57958104,77.21447182
293.906 s, 0.5 , 4.9 , 7.69,0,0,28.57958104,77.21447182
293.937 s, 0.5700000000000001 , 5.17 , 7.54,0,0,28.57958104,77.21447182
293.968 s, 0.73 , 6.09 , 8.0,0,0,28.57958104,77.21447182
294.002 s, 1.26 , 6.66 , 9.8,0,0,28.57958104,77.21447182
294.033 s, 0.65 , 5.4 , 10.18,0,0,28.57958104,77.21447182
294.065 s, 0.34 , 4.33 , 9.07,0,0,28.57958104,77.21447182
294.095 s, 0.34 , 3.9 , 8.120000000000001,0,0,28.57958104,77.21447182
294.12600000000003 s, -0.38 , 3.06 , 7.24,0,0,28.57958104,77.21447182
294.158 s, -0.38 , 3.68 , 6.43,0,0,28.57958104,77.21447182
294.189 s, 0.31 , 5.7 , 6.8500000000000005,0,0,28.57958104,77.21447182
294.22 s, 0.88 , 6.62 , 7.54,0,0,28.57958104,77.21447182
294.25 s, 1.03 , 6.16 , 6.78,0,0,28.57958104,77.21447182
294.281 s, 1.0 , 5.28 , 4.4,0,0,28.57958104,77.21447182
294.311 s, 1.3800000000000001 , 6.55 , 5.17,0,0,28.57958104,77.21447182
294.342 s, 1.45 , 6.51 , 8.42,0,0,28.57958104,77.21447182
294.373 s, 1.19 , 5.17 , 8.42,0,0,28.57958104,77.21447182
294.403 s, 1.8 , 4.94 , 9.72,0,0,28.57958104,77.21447182
294.434 s, 1.99 , 4.48 , 11.83,0,0,28.57958104,77.21447182
294.46500000000003 s, 1.99 , 4.5200000000000005 , 10.22,0,0,28.57958104,77.21447182
294.496 s, 2.34 , 4.98 , 7.890000000000001,0,0,28.57958104,77.21447182
294.526 s, 2.34 , 5.47 , 7.46,0,0,28.57958104,77.21447182
294.557 s, 1.95 , 6.09 , 8.65,0,0,28.57958104,77.21447182
294.588 s, 1.8 , 6.09 , 8.69,0,0,28.57958104,77.21447182
294.618 s, 1.95 , 5.74 , 7.46,0,0,28.57958104,77.21447182
294.649 s, 1.49 , 4.9 , 8.35,0,0,28.57958104,77.21447182
294.68 s, 0.73 , 4.21 , 7.66,0,0,28.57958104,77.21447182
294.71 s, 0.61 , 4.63 , 7.54,0,0,28.57958104,77.21447182
294.741 s, 0.5700000000000001 , 5.4 , 9.76,0,0,28.57958104,77.21447182
294.771 s, 0.8 , 5.05 , 11.22,0,0,28.57958104,77.21447182
294.802 s, 1.0 , 4.67 , 9.65,0,0,28.57958104,77.21447182
294.832 s, 1.34 , 4.86 , 9.23,0,0,28.57958104,77.21447182
294.863 s, 1.03 , 3.87 , 8.040000000000001,0,0,28.57958104,77.21447182
294.894 s, 0.77 , 3.25 , 5.9,0,0,28.57958104,77.21447182
294.924 s, 0.84 , 4.13 , 5.51,0,0,28.57958104,77.21447182
294.955 s, 0.77 , 5.63 , 8.120000000000001,0,0,28.57958104,77.21447182
294.997 s, 1.45 , 6.28 , 8.120000000000001,0,0,28.57958104,77.21447182
295.031 s, 2.37 , 5.97 , 7.96,0,0,28.57958104,77.21447182
295.061 s, 1.9100000000000001 , 5.47 , 7.66,0,0,28.57958104,77.21447182
295.092 s, 1.99 , 6.13 , 7.7700000000000005,0,0,28.57958104,77.21447182
295.122 s, 2.07 , 5.63 , 9.03,0,0,28.57958104,77.21447182
295.156 s, 1.3 , 4.1 , 8.96,0,0,28.57958104,77.21447182
295.187 s, 1.07 , 3.52 , 7.8500000000000005,0,0,28.57958104,77.21447182
295.217 s, 1.42 , 3.83 , 7.66,0,0,28.57958104,77.21447182
295.248 s, 1.6500000000000001 , 4.33 , 7.46,0,0,28.57958104,77.21447182
295.28000000000003 s, 1.8800000000000001 , 5.28 , 7.3500000000000005,0,0,28.57958104,77.21447182
295.31 s, 2.5300000000000002 , 6.62 , 9.69,0,0,28.57958104,77.21447182
295.341 s, 2.87 , 6.51 , 9.84,0,0,28.57958104,77.21447182
295.372 s, 2.72 , 6.01 , 8.46,0,0,28.57958104,77.21447182
295.402 s, 2.3000000000000003 , 5.24 , 9.19,0,0,28.57958104,77.21447182
295.433 s, 1.45 , 4.1 , 8.31,0,0,28.57958104,77.21447182
295.463 s, 1.11 , 4.0600000000000005 , 6.890000000000001,0,0,28.57958104,77.21447182
295.494 s, 0.8 , 4.86 , 9.0,0,0,28.57958104,77.21447182
295.52500000000003 s, 0.5 , 5.51 , 10.870000000000001,0,0,28.57958104,77.21447182
295.555 s, 1.07 , 5.74 , 10.76,0,0,28.57958104,77.21447182
295.586 s, 1.3 , 5.32 , 7.66,0,0,28.57958104,77.21447182
295.616 s, 1.1500000000000001 , 4.5200000000000005 , 5.21,0,0,28.57958104,77.21447182
295.647 s, 0.88 , 4.13 , 4.75,0,0,28.57958104,77.21447182
295.677 s, -0.11 , 4.86 , 6.43,0,0,28.57958104,77.21447182
295.708 s, -0.19 , 5.47 , 9.15,0,0,28.57958104,77.21447182
295.73900000000003 s, 0.77 , 4.9 , 11.290000000000001,0,0,28.57958104,77.21447182
295.769 s, 1.07 , 3.83 , 8.27,0,0,28.57958104,77.21447182
295.8 s, 1.07 , 4.0600000000000005 , 5.97,0,0,28.57958104,77.21447182
295.83 s, 1.07 , 6.24 , 6.74,0,0,28.57958104,77.21447182
295.861 s, 1.6500000000000001 , 6.93 , 7.43,0,0,28.57958104,77.21447182
295.892 s, 2.49 , 6.51 , 6.890000000000001,0,0,28.57958104,77.21447182
295.923 s, 2.45 , 6.05 , 8.61,0,0,28.57958104,77.21447182
295.95300000000003 s, 1.84 , 5.36 , 8.65,0,0,28.57958104,77.21447182
295.984 s, 1.76 , 5.01 , 8.0,0,0,28.57958104,77.21447182
296.015 s, 1.23 , 4.98 , 7.01,0,0,28.57958104,77.21447182
296.045 s, 0.8 , 5.59 , 8.19,0,0,28.57958104,77.21447182
296.076 s, 1.26 , 6.390000000000001 , 9.72,0,0,28.57958104,77.21447182
296.107 s, 1.76 , 5.93 , 8.08,0,0,28.57958104,77.21447182
296.137 s, 1.68 , 5.24 , 7.08,0,0,28.57958104,77.21447182
296.17 s, 1.49 , 4.82 , 7.73,0,0,28.57958104,77.21447182
296.201 s, 1.03 , 4.33 , 8.38,0,0,28.57958104,77.21447182
296.231 s, 0.34 , 4.75 , 9.65,0,0,28.57958104,77.21447182
296.262 s, 0.46 , 5.21 , 11.22,0,0,28.57958104,77.21447182
296.29200000000003 s, 1.19 , 4.9 , 11.370000000000001,0,0,28.57958104,77.21447182
296.323 s, 1.03 , 4.33 , 9.15,0,0,28.57958104,77.21447182
296.353 s, 0.65 , 3.71 , 6.24,0,0,28.57958104,77.21447182
296.384 s, 0.42 , 3.87 , 5.32,0,0,28.57958104,77.21447182
296.415 s, 0.11 , 4.71 , 5.67,0,0,28.57958104,77.21447182
296.445 s, -0.42 , 6.05 , 8.27,0,0,28.57958104,77.21447182
296.476 s, 0.61 , 6.3500000000000005 , 9.84,0,0,28.57958104,77.21447182
296.50600000000003 s, 1.68 , 5.01 , 9.11,0,0,28.57958104,77.21447182
296.53700000000003 s, 0.96 , 4.25 , 6.97,0,0,28.57958104,77.21447182
296.567 s, 1.19 , 6.13 , 7.01,0,0,28.57958104,77.21447182
296.598 s, 1.76 , 7.73 , 6.74,0,0,28.57958104,77.21447182
296.629 s, 1.72 , 7.5 , 5.93,0,0,28.57958104,77.21447182
296.66200000000003 s, 1.61 , 6.24 , 5.21,0,0,28.57958104,77.21447182
296.693 s, 1.07 , 6.3500000000000005 , 5.78,0,0,28.57958104,77.21447182
296.723 s, 1.3 , 6.43 , 8.31,0,0,28.57958104,77.21447182
296.754 s, 0.96 , 6.51 , 8.120000000000001,0,0,28.57958104,77.21447182
296.784 s, 0.42 , 7.43 , 7.66,0,0,28.57958104,77.21447182
296.815 s, 1.07 , 7.58 , 8.5,0,0,28.57958104,77.21447182
296.845 s, 1.42 , 6.8500000000000005 , 6.58,0,0,28.57958104,77.21447182
296.87600000000003 s, 0.73 , 6.13 , 5.28,0,0,28.57958104,77.21447182
296.907 s, 0.11 , 5.93 , 6.13,0,0,28.57958104,77.21447182
296.937 s, 0.0 , 6.24 , 6.78,0,0,28.57958104,77.21447182
296.968 s, -0.34 , 6.8500000000000005 , 7.8100000000000005,0,0,28.57958104,77.21447182
296.998 s, -0.15 , 7.46 , 11.52,0,0,28.57958104,77.21447182
297.032 s, 0.46 , 7.3100000000000005 , 11.06,0,0,28.57958104,77.21447182
297.063 s, 1.8800000000000001 , 8.92 , 9.53,0,0,28.57958104,77.21447182
297.093 s, 2.3000000000000003 , 7.7700000000000005 , 10.07,0,0,28.57958104,77.21447182
297.124 s, 0.61 , 5.21 , 9.0,0,0,28.57958104,77.21447182
297.156 s, -0.92 , 4.17 , 7.96,0,0,28.57958104,77.21447182
297.187 s, -2.11 , 4.33 , 7.5,0,0,28.57958104,77.21447182
297.217 s, -2.0300000000000002 , 5.44 , 6.7,0,0,28.57958104,77.21447182
297.248 s, -1.53 , 5.7 , 6.43,0,0,28.57958104,77.21447182
297.279 s, -1.11 , 5.28 , 6.24,0,0,28.57958104,77.21447182
297.309 s, -0.8 , 5.74 , 6.01,0,0,28.57958104,77.21447182
297.34000000000003 s, -0.04 , 6.93 , 4.86,0,0,28.57958104,77.21447182
297.371 s, 1.03 , 7.5 , 5.4,0,0,28.57958104,77.21447182
297.402 s, 0.84 , 7.73 , 6.2,0,0,28.57958104,77.21447182
297.432 s, -0.04 , 7.54 , 6.47,0,0,28.57958104,77.21447182
297.463 s, 0.0 , 7.5 , 6.05,0,0,28.57958104,77.21447182
297.493 s, 0.54 , 8.0 , 5.09,0,0,28.57958104,77.21447182
297.524 s, 0.19 , 7.3500000000000005 , 3.98,0,0,28.57958104,77.21447182
297.555 s, -0.27 , 7.7700000000000005 , 3.25,0,0,28.57958104,77.21447182
297.585 s, 0.38 , 8.96 , 3.41,0,0,28.57958104,77.21447182
297.616 s, 0.5700000000000001 , 8.77 , 3.87,0,0,28.57958104,77.21447182
297.646 s, -0.31 , 8.35 , 3.94,0,0,28.57958104,77.21447182
297.677 s, -0.11 , 7.890000000000001 , 4.98,0,0,28.57958104,77.21447182
297.707 s, -0.6900000000000001 , 7.62 , 5.82,0,0,28.57958104,77.21447182
297.738 s, -2.6 , 7.54 , 4.5600000000000005,0,0,28.57958104,77.21447182
297.769 s, -2.2600000000000002 , 8.58 , 4.33,0,0,28.57958104,77.21447182
297.799 s, -0.88 , 9.84 , 4.71,0,0,28.57958104,77.21447182
297.83 s, -0.42 , 9.91 , 4.1,0,0,28.57958104,77.21447182
297.86 s, 0.04 , 8.61 , 4.75,0,0,28.57958104,77.21447182
297.891 s, -0.04 , 7.04 , 5.51,0,0,28.57958104,77.21447182
297.921 s, -1.11 , 6.7 , 5.28,0,0,28.57958104,77.21447182
297.952 s, -1.61 , 7.3500000000000005 , 5.01,0,0,28.57958104,77.21447182
297.983 s, -1.1500000000000001 , 7.62 , 5.21,0,0,28.57958104,77.21447182
298.017 s, -1.3 , 7.3500000000000005 , 5.55,0,0,28.57958104,77.21447182
298.048 s, -1.03 , 8.120000000000001 , 5.24,0,0,28.57958104,77.21447182
298.079 s, -0.34 , 9.23 , 5.05,0,0,28.57958104,77.21447182
298.109 s, -0.27 , 9.23 , 4.63,0,0,28.57958104,77.21447182
298.14 s, -0.54 , 8.08 , 4.48,0,0,28.57958104,77.21447182
298.172 s, -0.42 , 7.58 , 4.5600000000000005,0,0,28.57958104,77.21447182
298.20300000000003 s, -0.42 , 7.69 , 4.48,0,0,28.57958104,77.21447182
298.233 s, -0.46 , 8.040000000000001 , 4.82,0,0,28.57958104,77.21447182
298.264 s, -0.54 , 8.040000000000001 , 5.05,0,0,28.57958104,77.21447182
298.295 s, -0.19 , 8.96 , 5.24,0,0,28.57958104,77.21447182
298.325 s, 0.34 , 9.49 , 5.55,0,0,28.57958104,77.21447182
298.356 s, 0.46 , 8.38 , 5.7,0,0,28.57958104,77.21447182
298.38800000000003 s, -0.31 , 7.3500000000000005 , 5.55,0,0,28.57958104,77.21447182
298.419 s, -0.5700000000000001 , 7.62 , 4.94,0,0,28.57958104,77.21447182
298.449 s, -1.07 , 7.43 , 4.9,0,0,28.57958104,77.21447182
298.48 s, -2.14 , 7.24 , 4.9,0,0,28.57958104,77.21447182
298.51 s, -1.61 , 8.46 , 5.36,0,0,28.57958104,77.21447182
298.541 s, -0.04 , 9.72 , 6.09,0,0,28.57958104,77.21447182
298.572 s, 0.84 , 9.11 , 6.3500000000000005,0,0,28.57958104,77.21447182
298.60200000000003 s, 0.34 , 7.2700000000000005 , 6.24,0,0,28.57958104,77.21447182
298.633 s, -0.11 , 6.13 , 6.05,0,0,28.57958104,77.21447182
298.663 s, -0.8 , 5.55 , 5.63,0,0,28.57958104,77.21447182
298.694 s, -1.19 , 6.16 , 5.82,0,0,28.57958104,77.21447182
298.725 s, -1.26 , 7.08 , 6.74,0,0,28.57958104,77.21447182
298.75600000000003 s, -0.73 , 7.16 , 6.8100000000000005,0,0,28.57958104,77.21447182
298.786 s, 0.08 , 7.73 , 6.74,0,0,28.57958104,77.21447182
298.817 s, 0.6900000000000001 , 8.42 , 6.58,0,0,28.57958104,77.21447182
298.848 s, 0.8 , 8.27 , 6.13,0,0,28.57958104,77.21447182
298.878 s, 0.38 , 7.3100000000000005 , 5.9,0,0,28.57958104,77.21447182
298.909 s, -0.15 , 6.93 , 6.2,0,0,28.57958104,77.21447182
298.94 s, -0.08 , 7.24 , 6.24,0,0,28.57958104,77.21447182
298.97 s, -0.15 , 7.04 , 6.390000000000001,0,0,28.57958104,77.21447182
299.00100000000003 s, -0.46 , 6.74 , 6.66,0,0,28.57958104,77.21447182
299.04200000000003 s, -0.11 , 7.73 , 7.08,0,0,28.57958104,77.21447182
299.073 s, 0.23 , 8.19 , 7.04,0,0,28.57958104,77.21447182
299.103 s, 0.15 , 7.69 , 6.78,0,0,28.57958104,77.21447182
299.134 s, 0.04 , 7.5 , 6.2,0,0,28.57958104,77.21447182
299.165 s, 0.11 , 7.58 , 5.59,0,0,28.57958104,77.21447182
299.197 s, -1.0 , 7.12 , 5.05,0,0,28.57958104,77.21447182
299.22700000000003 s, -1.6500000000000001 , 7.3500000000000005 , 4.94,0,0,28.57958104,77.21447182
299.258 s, -0.65 , 8.42 , 5.55,0,0,28.57958104,77.21447182
299.288 s, 0.38 , 8.19 , 6.13,0,0,28.57958104,77.21447182
299.319 s, 0.88 , 6.93 , 6.7,0,0,28.57958104,77.21447182
299.35 s, 0.61 , 6.43 , 6.55,0,0,28.57958104,77.21447182
299.38 s, 0.0 , 6.32 , 5.9,0,0,28.57958104,77.21447182
299.411 s, -0.08 , 7.04 , 5.9,0,0,28.57958104,77.21447182
299.452 s, -0.19 , 7.69 , 5.93,0,0,28.57958104,77.21447182
299.491 s, -0.5 , 7.2 , 5.55,0,0,28.57958104,77.21447182
299.522 s, -0.08 , 7.58 , 5.47,0,0,28.57958104,77.21447182
299.553 s, 0.46 , 7.62 , 4.48,0,0,28.57958104,77.21447182
299.583 s, 1.11 , 7.2700000000000005 , 4.1,0,0,28.57958104,77.21447182
299.61400000000003 s, 0.8 , 6.890000000000001 , 5.21,0,0,28.57958104,77.21447182
299.645 s, -0.11 , 5.97 , 5.78,0,0,28.57958104,77.21447182
299.675 s, -0.31 , 5.86 , 5.9,0,0,28.57958104,77.21447182
299.706 s, 0.54 , 5.59 , 5.82,0,0,28.57958104,77.21447182
299.737 s, 0.38 , 4.59 , 7.43,0,0,28.57958104,77.21447182
299.767 s, -0.11 , 5.51 , 8.88,0,0,28.57958104,77.21447182
299.798 s, 1.3800000000000001 , 6.8500000000000005 , 9.26,0,0,28.57958104,77.21447182
299.82800000000003 s, 1.9100000000000001 , 5.82 , 9.91,0,0,28.57958104,77.21447182
299.859 s, 1.95 , 4.4 , 9.69,0,0,28.57958104,77.21447182
299.889 s, 2.87 , 4.86 , 9.3,0,0,28.57958104,77.21447182
299.92 s, 2.07 , 4.82 , 9.65,0,0,28.57958104,77.21447182
299.951 s, 0.31 , 4.82 , 9.46,0,0,28.57958104,77.21447182
299.981 s, 1.03 , 6.62 , 10.53,0,0,28.57958104,77.21447182
300.012 s, 2.87 , 5.74 , 11.25,0,0,28.57958104,77.21447182
300.043 s, 2.7600000000000002 , 2.7600000000000002 , 10.11,0,0,28.57958104,77.21447182
300.082 s, 1.3800000000000001 , 2.83 , 7.16,0,0,28.57958104,77.21447182
300.113 s, 0.65 , 3.68 , 6.66,0,0,28.57958104,77.21447182
300.144 s, 0.31 , 5.17 , 7.12,0,0,28.57958104,77.21447182
300.174 s, 0.92 , 7.5 , 10.34,0,0,28.57958104,77.21447182
300.205 s, 0.61 , 4.59 , 10.72,0,0,28.57958104,77.21447182
300.236 s, 0.5 , 3.9 , 8.120000000000001,0,0,28.57958104,77.21447182
300.267 s, 0.6900000000000001 , 5.74 , 8.35,0,0,28.57958104,77.21447182
300.297 s, 1.1500000000000001 , 6.3500000000000005 , 8.0,0,0,28.57958104,77.21447182
300.32800000000003 s, 1.23 , 6.24 , 6.43,0,0,28.57958104,77.21447182
300.358 s, 0.6900000000000001 , 5.4 , 6.28,0,0,28.57958104,77.21447182
300.389 s, 0.96 , 5.67 , 8.120000000000001,0,0,28.57958104,77.21447182
300.42 s, 0.73 , 6.01 , 8.120000000000001,0,0,28.57958104,77.21447182
300.45 s, 0.61 , 5.47 , 7.24,0,0,28.57958104,77.21447182
300.481 s, 0.5 , 5.97 , 7.43,0,0,28.57958104,77.21447182
300.511 s, 0.23 , 7.2700000000000005 , 9.53,0,0,28.57958104,77.21447182
300.54200000000003 s, -0.04 , 5.67 , 8.61,0,0,28.57958104,77.21447182
300.573 s, 0.15 , 4.21 , 6.47,0,0,28.57958104,77.21447182
300.603 s, 0.19 , 5.21 , 7.04,0,0,28.57958104,77.21447182
300.634 s, 0.08 , 5.28 , 7.66,0,0,28.57958104,77.21447182
300.664 s, -0.27 , 6.47 , 7.69,0,0,28.57958104,77.21447182
300.695 s, 0.0 , 8.61 , 8.5,0,0,28.57958104,77.21447182
300.725 s, 1.19 , 8.35 , 9.72,0,0,28.57958104,77.21447182
300.75600000000003 s, 1.68 , 6.24 , 8.73,0,0,28.57958104,77.21447182
300.78700000000003 s, 1.3 , 3.6 , 5.63,0,0,28.57958104,77.21447182
300.817 s, 0.84 , 2.87 , 5.32,0,0,28.57958104,77.21447182
300.848 s, -0.5700000000000001 , 6.62 , 6.01,0,0,28.57958104,77.21447182
300.879 s, -0.34 , 7.69 , 6.58,0,0,28.57958104,77.21447182
300.909 s, 1.03 , 6.93 , 8.35,0,0,28.57958104,77.21447182
300.94 s, 1.6500000000000001 , 5.51 , 8.65,0,0,28.57958104,77.21447182
300.971 s, 0.96 , 5.05 , 7.3100000000000005,0,0,28.57958104,77.21447182
301.00100000000003 s, 0.96 , 6.28 , 7.3500000000000005,0,0,28.57958104,77.21447182
301.032 s, 1.42 , 7.01 , 8.15,0,0,28.57958104,77.21447182
301.068 s, 0.73 , 5.63 , 8.5,0,0,28.57958104,77.21447182
301.098 s, 0.77 , 4.86 , 7.92,0,0,28.57958104,77.21447182
301.129 s, 1.1500000000000001 , 5.21 , 8.08,0,0,28.57958104,77.21447182
301.159 s, 0.96 , 5.59 , 7.43,0,0,28.57958104,77.21447182
301.19 s, 0.8 , 6.78 , 7.01,0,0,28.57958104,77.21447182
301.221 s, 0.6900000000000001 , 8.42 , 7.73,0,0,28.57958104,77.21447182
301.25100000000003 s, 1.1500000000000001 , 8.65 , 8.38,0,0,28.57958104,77.21447182
301.282 s, 1.07 , 6.01 , 7.62,0,0,28.57958104,77.21447182
301.312 s, 0.73 , 4.86 , 6.62,0,0,28.57958104,77.21447182
301.343 s, 0.5700000000000001 , 5.9 , 6.24,0,0,28.57958104,77.21447182
301.375 s, 0.27 , 6.01 , 6.09,0,0,28.57958104,77.21447182
301.406 s, -0.31 , 5.97 , 6.13,0,0,28.57958104,77.21447182
301.436 s, -0.19 , 8.77 , 8.77,0,0,28.57958104,77.21447182
301.467 s, 0.88 , 8.38 , 11.56,0,0,28.57958104,77.21447182
301.497 s, 1.19 , 4.94 , 7.390000000000001,0,0,28.57958104,77.21447182
301.528 s, 1.49 , 5.36 , 4.5200000000000005,0,0,28.57958104,77.21447182
301.559 s, 1.1500000000000001 , 5.74 , 4.63,0,0,28.57958104,77.21447182
301.589 s, 0.46 , 7.04 , 4.29,0,0,28.57958104,77.21447182
301.62 s, 0.65 , 9.65 , 4.67,0,0,28.57958104,77.21447182
301.651 s, 1.9100000000000001 , 8.0 , 6.66,0,0,28.57958104,77.21447182
301.682 s, 1.1500000000000001 , 5.82 , 5.9,0,0,28.57958104,77.21447182
301.712 s, 1.61 , 7.54 , 6.7,0,0,28.57958104,77.21447182
