time,x-axis,y-axis,z-axis,Event1,Event2, ,
55.314 s,-1.23,1.99,9.19,0,0,28.64549966,77.31796781

55.334 s,-1.23,1.99,9.19,0,0,28.64549966,77.31796781

55.354 s,-1.23,1.84,9.04,0,0,28.64549966,77.31796781

55.374 s,-1.23,1.84,9.04,0,0,28.64549966,77.31796781

55.394 s,-1.23,1.84,9.04,0,0,28.64549966,77.31796781

55.414 s,-1.23,1.84,9.04,0,0,28.64549966,77.31796781

55.434000000000005 s,-1.07,1.84,9.19,0,0,28.64549966,77.31796781

55.454 s,-1.23,1.84,9.35,0,0,28.64549966,77.31796781

55.474000000000004 s,-1.23,1.84,9.35,0,0,28.64549966,77.31796781

55.494 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

55.514 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

55.534 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

55.554 s,-1.07,1.84,9.04,0,0,28.64549966,77.31796781

55.574 s,-1.07,1.84,9.04,0,0,28.64549966,77.31796781

55.594 s,-1.23,1.84,9.04,0,0,28.64549966,77.31796781

55.621 s,-1.07,1.84,9.35,0,0,28.64549966,77.31796781

55.638 s,-1.07,1.84,9.35,0,0,28.64549966,77.31796781

55.660000000000004 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

55.676 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

55.694 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

55.714 s,-1.23,1.99,9.04,0,0,28.64549966,77.31796781

55.761 s,-1.23,1.69,9.19,0,0,28.64549966,77.31796781

55.781 s,-1.07,1.84,9.04,0,0,28.64549966,77.31796781

55.797000000000004 s,-1.07,1.84,9.04,0,0,28.64549966,77.31796781

55.817 s,-1.23,1.84,9.04,0,0,28.64549966,77.31796781

55.838 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

55.854 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

55.874 s,-1.23,1.99,9.19,0,0,28.64549966,77.31796781

55.894 s,-1.23,1.99,9.19,0,0,28.64549966,77.31796781

55.914 s,-1.07,1.84,9.19,0,0,28.64549966,77.31796781

55.934000000000005 s,-1.07,1.84,9.19,0,0,28.64549966,77.31796781

55.954 s,-1.07,1.84,9.19,0,0,28.64549966,77.31796781

55.974000000000004 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

55.994 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

56.014 s,-1.07,1.84,9.19,0,0,28.64549966,77.31796781

56.034 s,-1.23,1.84,9.04,0,0,28.64549966,77.31796781

56.054 s,-1.23,1.84,9.04,0,0,28.64549966,77.31796781

56.074 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

56.094 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

56.117000000000004 s,-1.07,1.99,9.04,0,0,28.64549966,77.31796781

56.137 s,-1.07,1.84,9.04,0,0,28.64549966,77.31796781

56.156 s,-1.07,1.84,9.04,0,0,28.64549966,77.31796781

56.175000000000004 s,-1.23,1.84,9.04,0,0,28.64549966,77.31796781

56.199 s,-1.38,1.84,9.19,0,0,28.64549966,77.31796781

56.214 s,-1.38,1.84,9.19,0,0,28.64549966,77.31796781

56.239000000000004 s,-1.38,1.84,9.19,0,0,28.64549966,77.31796781

56.264 s,-1.38,1.84,9.19,0,0,28.64549966,77.31796781

56.279 s,-1.23,1.84,9.04,0,0,28.64549966,77.31796781

56.304 s,-1.23,1.84,9.04,0,0,28.64549966,77.31796781

56.319 s,-1.23,1.84,9.04,0,0,28.64549966,77.31796781

56.34 s,-1.07,1.84,9.19,0,0,28.64549966,77.31796781

56.356 s,-1.07,1.84,9.04,0,0,28.64549966,77.31796781

56.376 s,-1.07,1.84,9.04,0,0,28.64549966,77.31796781

56.394 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

56.414 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

56.434000000000005 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

56.454 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

56.474000000000004 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

56.494 s,-1.23,1.99,9.19,0,0,28.64549966,77.31796781

56.514 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

56.534 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

56.554 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

56.574 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

56.594 s,-1.23,1.69,9.19,0,0,28.64549966,77.31796781

56.614000000000004 s,-1.23,1.69,9.04,0,0,28.64549966,77.31796781

56.634 s,-1.23,1.69,9.04,0,0,28.64549966,77.31796781

56.654 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

56.674 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

56.694 s,-1.07,1.84,9.04,0,0,28.64549966,77.31796781

56.714 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

56.734 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

56.754 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

56.774 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

56.794000000000004 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

56.814 s,-1.23,1.84,9.04,0,0,28.64549966,77.31796781

56.834 s,-1.23,1.84,9.04,0,0,28.64549966,77.31796781

56.854 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

56.874 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

56.894 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

56.914 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

56.934000000000005 s,-1.07,1.84,9.19,0,0,28.64549966,77.31796781

56.966 s,-1.07,1.84,9.19,0,0,28.64549966,77.31796781

56.996 s,-1.23,1.84,9.04,0,0,28.64549966,77.31796781

57.016 s,-1.23,1.84,9.04,0,0,28.64549966,77.31796781

57.034 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.054 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.074 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.094 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.121 s,-1.07,1.84,9.19,0,0,28.64549966,77.31796781

57.137 s,-1.07,1.84,9.04,0,0,28.64549966,77.31796781

57.159 s,-1.07,1.84,9.04,0,0,28.64549966,77.31796781

57.176 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.197 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.214 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.236000000000004 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.262 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.278 s,-1.23,1.84,9.04,0,0,28.64549966,77.31796781

57.294000000000004 s,-1.23,1.84,9.04,0,0,28.64549966,77.31796781

57.314 s,-1.23,1.84,9.04,0,0,28.64549966,77.31796781

57.334 s,-1.07,1.84,9.19,0,0,28.64549966,77.31796781

57.354 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.374 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.394 s,-1.07,1.69,9.19,0,0,28.64549966,77.31796781

57.414 s,-1.07,1.69,9.19,0,0,28.64549966,77.31796781

57.434000000000005 s,-1.23,1.69,9.19,0,0,28.64549966,77.31796781

57.454 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.474000000000004 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.494 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.514 s,-1.23,1.99,9.04,0,0,28.64549966,77.31796781

57.534 s,-1.23,1.99,9.04,0,0,28.64549966,77.31796781

57.554 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.574 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.6 s,-1.07,1.84,9.19,0,0,28.64549966,77.31796781

57.621 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.655 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.674 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.694 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.714 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.734 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.754 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.774 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.794000000000004 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.814 s,-1.23,1.84,9.04,0,0,28.64549966,77.31796781

57.834 s,-1.23,1.84,9.04,0,0,28.64549966,77.31796781

57.854 s,-1.23,1.84,9.04,0,0,28.64549966,77.31796781

57.874 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.894 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.914 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.934000000000005 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.954 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

57.974000000000004 s,-1.23,1.84,9.04,0,0,28.64549966,77.31796781

57.994 s,-1.23,1.84,9.04,0,0,28.64549966,77.31796781

58.014 s,-1.38,1.84,9.19,0,0,28.64549966,77.31796781

58.034 s,-1.38,1.99,9.19,0,0,28.64549966,77.31796781

58.054 s,-1.38,1.99,9.19,0,0,28.64549966,77.31796781

58.074 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

58.094 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

58.121 s,-1.23,1.69,9.04,0,0,28.64549966,77.31796781

58.137 s,-1.07,1.69,9.19,0,0,28.64549966,77.31796781

58.156 s,-1.07,1.69,9.19,0,0,28.64549966,77.31796781

58.176 s,-1.07,1.84,9.04,0,0,28.64549966,77.31796781

58.195 s,-1.07,1.84,9.04,0,0,28.64549966,77.31796781

58.214 s,-1.07,1.84,9.04,0,0,28.64549966,77.31796781

58.241 s,-1.07,1.84,8.73,0,0,28.64549966,77.31796781

58.267 s,-1.23,1.84,9.04,0,0,28.64549966,77.31796781

58.319 s,-1.53,1.99,9.19,0,0,28.64549966,77.31796781

58.34 s,-1.69,1.69,9.5,0,0,28.64549966,77.31796781

58.356 s,-1.69,1.53,9.96,0,0,28.64549966,77.31796781

58.374 s,-1.69,1.53,9.96,0,0,28.64549966,77.31796781

58.394 s,-1.99,1.38,9.5,0,0,28.64549966,77.31796781

58.414 s,-1.99,1.38,9.5,0,0,28.64549966,77.31796781

58.434000000000005 s,-2.3,0.77,9.81,0,0,28.64549966,77.31796781

58.454 s,-1.99,1.23,9.96,0,0,28.64549966,77.31796781

58.474000000000004 s,-1.99,1.23,9.96,0,0,28.64549966,77.31796781

58.494 s,-2.15,1.99,8.89,0,0,28.64549966,77.31796781

58.514 s,-2.45,1.69,8.12,0,0,28.64549966,77.31796781

58.534 s,-2.45,1.69,8.12,0,0,28.64549966,77.31796781

58.554 s,-2.6,1.53,8.12,0,0,28.64549966,77.31796781

58.574 s,-2.6,1.53,8.12,0,0,28.64549966,77.31796781

58.594 s,-2.45,1.38,8.89,0,0,28.64549966,77.31796781

58.614000000000004 s,-2.6,1.53,8.73,0,0,28.64549966,77.31796781

58.634 s,-2.6,1.53,8.73,0,0,28.64549966,77.31796781

58.654 s,-2.91,1.38,8.43,0,0,28.64549966,77.31796781

58.674 s,-2.91,1.38,8.43,0,0,28.64549966,77.31796781

58.694 s,-2.76,1.23,8.89,0,0,28.64549966,77.31796781

58.714 s,-2.76,1.38,9.35,0,0,28.64549966,77.31796781

58.734 s,-2.76,1.38,9.35,0,0,28.64549966,77.31796781

58.754 s,-2.91,1.38,9.04,0,0,28.64549966,77.31796781

58.774 s,-2.6,1.23,8.89,0,0,28.64549966,77.31796781

58.794000000000004 s,-2.6,1.23,8.89,0,0,28.64549966,77.31796781

58.814 s,-2.45,1.23,9.04,0,0,28.64549966,77.31796781

58.834 s,-2.45,1.23,9.04,0,0,28.64549966,77.31796781

58.854 s,-2.45,1.38,9.19,0,0,28.64549966,77.31796781

58.874 s,-2.3,1.53,9.19,0,0,28.64549966,77.31796781

58.894 s,-2.3,1.53,9.19,0,0,28.64549966,77.31796781

58.914 s,-2.3,1.38,9.04,0,0,28.64549966,77.31796781

58.934000000000005 s,-2.3,1.53,8.89,0,0,28.64549966,77.31796781

58.966 s,-2.3,1.53,8.89,0,0,28.64549966,77.31796781

58.996 s,-2.15,1.38,9.04,0,0,28.64549966,77.31796781

59.015 s,-2.15,1.53,9.35,0,0,28.64549966,77.31796781

59.034 s,-1.99,1.23,7.97,0,0,28.64549966,77.31796781

59.054 s,-1.99,1.23,7.97,0,0,28.64549966,77.31796781

59.074 s,-2.3,1.84,9.5,0,0,28.64549966,77.31796781

59.094 s,-2.3,1.84,9.5,0,0,28.64549966,77.31796781

59.121 s,-1.84,1.99,10.11,0,0,28.64549966,77.31796781

59.136 s,-1.53,2.15,9.35,0,0,28.64549966,77.31796781

59.158 s,-1.53,2.15,9.35,0,0,28.64549966,77.31796781

59.176 s,-1.53,1.69,7.66,0,0,28.64549966,77.31796781

59.223 s,-1.23,1.84,9.35,0,0,28.64549966,77.31796781

59.26 s,-1.23,1.69,9.35,0,0,28.64549966,77.31796781

59.281 s,-1.23,1.69,9.35,0,0,28.64549966,77.31796781

59.314 s,-1.38,1.53,9.19,0,0,28.64549966,77.31796781

59.334 s,-1.38,1.69,9.65,0,0,28.64549966,77.31796781

59.354 s,-1.38,1.69,9.35,0,0,28.64549966,77.31796781

59.374 s,-1.38,1.69,9.35,0,0,28.64549966,77.31796781

59.394 s,-1.23,1.69,9.19,0,0,28.64549966,77.31796781

59.414 s,-1.23,1.69,9.19,0,0,28.64549966,77.31796781

59.434000000000005 s,-1.23,1.69,9.35,0,0,28.64549966,77.31796781

59.454 s,-1.23,1.69,9.19,0,0,28.64549966,77.31796781

59.474000000000004 s,-1.23,1.69,9.19,0,0,28.64549966,77.31796781

59.494 s,-1.38,1.69,9.04,0,0,28.64549966,77.31796781

59.514 s,-1.23,1.69,9.19,0,0,28.64549966,77.31796781

59.534 s,-1.23,1.69,9.19,0,0,28.64549966,77.31796781

59.554 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

59.574 s,-1.23,1.84,9.19,0,0,28.64549966,77.31796781

59.594 s,-1.23,1.84,9.04,0,0,28.64549966,77.31796781

59.614000000000004 s,-1.38,1.69,9.04,0,0,28.64549966,77.31796781

59.634 s,-1.38,1.69,9.04,0,0,28.64549966,77.31796781

59.662 s,-1.38,1.69,9.19,0,0,28.64549966,77.31796781

59.679 s,-1.38,1.53,9.19,0,0,28.64549966,77.31796781

59.7 s,-1.38,1.53,9.19,0,0,28.64549966,77.31796781

59.717 s,-1.53,1.53,9.04,0,0,28.64549966,77.31796781

59.734 s,-1.53,1.53,9.04,0,0,28.64549966,77.31796781

59.754 s,-1.53,1.53,9.19,0,0,28.64549966,77.31796781

59.774 s,-1.53,1.69,9.19,0,0,28.64549966,77.31796781

59.794000000000004 s,-1.53,1.69,9.19,0,0,28.64549966,77.31796781

59.814 s,-1.53,1.53,9.19,0,0,28.64549966,77.31796781

59.834 s,-1.53,1.53,9.19,0,0,28.64549966,77.31796781

59.854 s,-1.53,1.69,9.04,0,0,28.64549966,77.31796781

59.874 s,-1.53,1.69,9.19,0,0,28.64549966,77.31796781

59.894 s,-1.53,1.69,9.19,0,0,28.64549966,77.31796781

59.914 s,-1.53,1.53,9.19,0,0,28.64549966,77.31796781

59.934000000000005 s,-1.69,1.69,9.04,0,0,28.64549966,77.31796781

59.954 s,-1.69,1.69,9.04,0,0,28.64549966,77.31796781

59.974000000000004 s,-1.53,1.53,9.19,0,0,28.64549966,77.31796781

59.994 s,-1.53,1.53,9.19,0,0,28.64549966,77.31796781

60.014 s,-1.53,1.53,9.04,0,0,28.64549966,77.31796781

60.034 s,-1.69,1.53,9.04,0,0,28.64549966,77.31796781

60.054 s,-1.69,1.53,9.04,0,0,28.64549966,77.31796781

60.074 s,-1.69,1.53,9.19,0,0,28.64549966,77.31796781

60.094 s,-1.69,1.53,9.19,0,0,28.64549966,77.31796781

60.117000000000004 s,-1.69,1.53,9.19,0,0,28.64549966,77.31796781

60.137 s,-1.84,1.53,9.04,0,0,28.64549966,77.31796781

60.159 s,-1.84,1.53,9.04,0,0,28.64549966,77.31796781

60.176 s,-1.69,1.53,9.19,0,0,28.64549966,77.31796781

60.196 s,-1.69,1.53,9.19,0,0,28.64549966,77.31796781

60.215 s,-1.69,1.53,9.19,0,0,28.64549966,77.31796781

60.238 s,-1.84,1.53,9.19,0,0,28.64549966,77.31796781

60.264 s,-1.69,1.53,9.19,0,0,28.64549966,77.31796781

60.294000000000004 s,-1.84,1.69,9.35,0,0,28.64549966,77.31796781

60.314 s,-1.84,1.69,9.35,0,0,28.64549966,77.31796781

60.342 s,-1.84,1.53,9.19,0,0,28.64549966,77.31796781

60.358000000000004 s,-1.99,1.53,9.19,0,0,28.64549966,77.31796781

60.379 s,-1.99,1.53,9.19,0,0,28.64549966,77.31796781

60.397 s,-1.99,1.53,9.19,0,0,28.64549966,77.31796781

60.414 s,-1.99,1.53,9.19,0,0,28.64549966,77.31796781

60.434000000000005 s,-1.99,1.53,9.04,0,0,28.64549966,77.31796781

60.454 s,-1.99,1.69,9.19,0,0,28.64549966,77.31796781

60.474000000000004 s,-1.99,1.69,9.19,0,0,28.64549966,77.31796781

60.494 s,-1.99,1.69,9.04,0,0,28.64549966,77.31796781

60.514 s,-2.15,1.69,8.89,0,0,28.64549966,77.31796781

60.534 s,-2.15,1.69,8.89,0,0,28.64549966,77.31796781

60.554 s,-2.15,1.69,8.89,0,0,28.64549966,77.31796781

60.574 s,-2.15,1.69,8.89,0,0,28.64549966,77.31796781

60.594 s,-2.3,1.84,8.89,0,0,28.64549966,77.31796781

60.614000000000004 s,-2.3,1.69,8.89,0,0,28.64549966,77.31796781

60.634 s,-2.3,1.69,8.89,0,0,28.64549966,77.31796781

60.654 s,-2.45,1.53,8.73,0,0,28.64549966,77.31796781

60.674 s,-2.45,1.53,8.73,0,0,28.64549966,77.31796781

60.694 s,-2.45,1.53,8.73,0,0,28.64549966,77.31796781

60.714 s,-2.45,1.38,9.04,0,0,28.64549966,77.31796781

60.734 s,-2.45,1.38,9.04,0,0,28.64549966,77.31796781

60.754 s,-2.45,1.38,9.04,0,0,28.64549966,77.31796781

60.774 s,-2.45,1.38,9.19,0,0,28.64549966,77.31796781

60.794000000000004 s,-2.45,1.38,9.19,0,0,28.64549966,77.31796781

60.814 s,-2.3,1.53,9.5,0,0,28.64549966,77.31796781

60.834 s,-2.3,1.53,9.5,0,0,28.64549966,77.31796781

60.854 s,-2.3,1.69,9.35,0,0,28.64549966,77.31796781

60.874 s,-2.45,1.69,9.04,0,0,28.64549966,77.31796781

60.894 s,-2.45,1.69,9.04,0,0,28.64549966,77.31796781

60.914 s,-2.6,1.53,9.04,0,0,28.64549966,77.31796781

60.934000000000005 s,-2.6,1.53,8.89,0,0,28.64549966,77.31796781

60.954 s,-2.6,1.53,8.89,0,0,28.64549966,77.31796781

60.974000000000004 s,-2.6,1.53,8.89,0,0,28.64549966,77.31796781

61.005 s,-2.76,1.38,8.73,0,0,28.64549966,77.31796781

61.036 s,-2.76,1.53,8.89,0,0,28.64549966,77.31796781

61.059000000000005 s,-2.76,1.53,8.89,0,0,28.64549966,77.31796781

61.074 s,-2.45,1.38,8.73,0,0,28.64549966,77.31796781

61.094 s,-2.45,1.38,8.73,0,0,28.64549966,77.31796781

61.120000000000005 s,-2.6,1.38,9.04,0,0,28.64549966,77.31796781

61.136 s,-2.6,1.69,8.89,0,0,28.64549966,77.31796781

61.158 s,-2.6,1.69,8.89,0,0,28.64549966,77.31796781

61.176 s,-3.22,1.84,9.65,0,0,28.64549966,77.31796781

61.196 s,-2.76,2.15,9.5,0,0,28.64549966,77.31796781

61.214 s,-2.76,2.15,9.5,0,0,28.64549966,77.31796781

61.239000000000004 s,-3.98,0.46,9.04,0,0,28.64549966,77.31796781

61.264 s,-3.83,0.77,9.35,0,0,28.64549966,77.31796781

61.294000000000004 s,-3.83,0.77,9.5,0,0,28.64549966,77.31796781

61.314 s,-3.83,0.77,9.5,0,0,28.64549966,77.31796781

61.334 s,-4.14,0.46,8.73,0,0,28.64549966,77.31796781

61.354 s,-4.44,0.77,8.43,0,0,28.64549966,77.31796781

61.374 s,-4.44,0.77,8.43,0,0,28.64549966,77.31796781

61.394 s,-4.29,0.77,7.97,0,0,28.64549966,77.31796781

61.414 s,-4.29,0.77,7.97,0,0,28.64549966,77.31796781

61.434000000000005 s,-4.29,0.92,7.81,0,0,28.64549966,77.31796781

61.454 s,-4.14,1.23,7.66,0,0,28.64549966,77.31796781

61.474000000000004 s,-4.14,1.23,7.66,0,0,28.64549966,77.31796781

61.494 s,-3.98,1.38,8.12,0,0,28.64549966,77.31796781

61.514 s,-3.83,1.38,8.58,0,0,28.64549966,77.31796781

61.534 s,-3.83,1.38,8.58,0,0,28.64549966,77.31796781

61.554 s,-3.68,1.38,8.89,0,0,28.64549966,77.31796781

61.574 s,-3.68,1.38,8.89,0,0,28.64549966,77.31796781

61.594 s,-3.98,1.53,9.19,0,0,28.64549966,77.31796781

61.614000000000004 s,-3.98,1.38,9.19,0,0,28.64549966,77.31796781

61.634 s,-3.98,1.38,9.19,0,0,28.64549966,77.31796781

61.654 s,-4.14,1.38,9.04,0,0,28.64549966,77.31796781

61.685 s,-3.98,1.53,8.73,0,0,28.64549966,77.31796781

61.722 s,-4.14,1.38,8.58,0,0,28.64549966,77.31796781

61.754 s,-4.14,1.23,8.27,0,0,28.64549966,77.31796781

61.774 s,-4.14,1.38,8.27,0,0,28.64549966,77.31796781

61.794000000000004 s,-4.14,1.38,8.27,0,0,28.64549966,77.31796781

61.814 s,-4.14,1.38,8.43,0,0,28.64549966,77.31796781

61.834 s,-4.14,1.38,8.43,0,0,28.64549966,77.31796781

61.854 s,-3.98,1.38,8.43,0,0,28.64549966,77.31796781

61.874 s,-4.14,1.53,8.43,0,0,28.64549966,77.31796781

61.894 s,-4.14,1.53,8.43,0,0,28.64549966,77.31796781

61.914 s,-4.14,1.53,8.58,0,0,28.64549966,77.31796781

61.934000000000005 s,-3.98,1.69,8.58,0,0,28.64549966,77.31796781

61.954 s,-3.98,1.69,8.58,0,0,28.64549966,77.31796781

61.974000000000004 s,-3.98,1.53,8.58,0,0,28.64549966,77.31796781

61.994 s,-3.98,1.53,8.58,0,0,28.64549966,77.31796781

62.014 s,-3.98,1.69,8.58,0,0,28.64549966,77.31796781

62.034 s,-3.83,1.69,8.58,0,0,28.64549966,77.31796781

62.054 s,-3.83,1.69,8.58,0,0,28.64549966,77.31796781

62.074 s,-3.83,1.69,8.58,0,0,28.64549966,77.31796781

62.094 s,-3.83,1.69,8.43,0,0,28.64549966,77.31796781

62.121 s,-3.83,1.69,8.43,0,0,28.64549966,77.31796781

62.137 s,-3.83,1.69,8.58,0,0,28.64549966,77.31796781

62.157000000000004 s,-3.83,1.69,8.58,0,0,28.64549966,77.31796781

62.176 s,-3.83,1.69,8.73,0,0,28.64549966,77.31796781

62.199 s,-3.68,1.69,8.73,0,0,28.64549966,77.31796781

62.214 s,-3.68,1.69,8.73,0,0,28.64549966,77.31796781

62.236000000000004 s,-3.83,1.69,8.73,0,0,28.64549966,77.31796781

62.263 s,-3.83,1.69,8.73,0,0,28.64549966,77.31796781

62.294000000000004 s,-3.83,1.84,8.58,0,0,28.64549966,77.31796781

62.314 s,-3.83,1.84,8.58,0,0,28.64549966,77.31796781

62.334 s,-3.68,1.84,8.58,0,0,28.64549966,77.31796781

62.364000000000004 s,-3.83,1.84,8.58,0,0,28.64549966,77.31796781

62.402 s,-3.83,1.84,8.58,0,0,28.64549966,77.31796781

62.434000000000005 s,-3.68,1.69,8.58,0,0,28.64549966,77.31796781

62.454 s,-3.83,1.69,8.73,0,0,28.64549966,77.31796781

62.474000000000004 s,-3.83,1.69,8.73,0,0,28.64549966,77.31796781

62.494 s,-3.98,1.84,8.58,0,0,28.64549966,77.31796781

62.514 s,-3.68,1.84,8.58,0,0,28.64549966,77.31796781

62.534 s,-3.68,1.84,8.58,0,0,28.64549966,77.31796781

62.554 s,-3.83,1.69,8.58,0,0,28.64549966,77.31796781

62.574 s,-3.83,1.69,8.58,0,0,28.64549966,77.31796781

62.594 s,-3.83,1.69,8.58,0,0,28.64549966,77.31796781

62.614000000000004 s,-3.83,1.84,8.58,0,0,28.64549966,77.31796781

62.634 s,-3.83,1.84,8.58,0,0,28.64549966,77.31796781

62.654 s,-3.83,1.69,8.58,0,0,28.64549966,77.31796781

62.674 s,-3.83,1.69,8.58,0,0,28.64549966,77.31796781

62.694 s,-3.83,1.84,8.58,0,0,28.64549966,77.31796781

62.714 s,-3.83,1.84,8.58,0,0,28.64549966,77.31796781

62.734 s,-3.83,1.84,8.58,0,0,28.64549966,77.31796781

62.754 s,-3.68,1.69,8.73,0,0,28.64549966,77.31796781

62.774 s,-3.68,1.69,8.58,0,0,28.64549966,77.31796781

62.794000000000004 s,-3.68,1.69,8.58,0,0,28.64549966,77.31796781

62.814 s,-3.83,1.84,8.58,0,0,28.64549966,77.31796781

62.834 s,-3.83,1.84,8.58,0,0,28.64549966,77.31796781

62.854 s,-3.83,1.84,8.58,0,0,28.64549966,77.31796781

62.874 s,-3.68,1.84,8.43,0,0,28.64549966,77.31796781

62.894 s,-3.68,1.84,8.43,0,0,28.64549966,77.31796781

62.914 s,-3.83,1.84,8.58,0,0,28.64549966,77.31796781

62.934000000000005 s,-3.83,1.84,8.58,0,0,28.64549966,77.31796781

62.954 s,-3.83,1.84,8.58,0,0,28.64549966,77.31796781

62.974000000000004 s,-3.83,1.84,8.58,0,0,28.64549966,77.31796781

62.994 s,-3.83,1.84,8.58,0,0,28.64549966,77.31796781

63.02 s,-3.68,1.84,8.73,0,0,28.64549966,77.31796781

63.038000000000004 s,-3.83,1.84,8.58,0,0,28.64549966,77.31796781

63.059000000000005 s,-3.83,1.84,8.58,0,0,28.64549966,77.31796781

63.077 s,-3.68,1.84,8.43,0,0,28.64549966,77.31796781

63.094 s,-3.68,1.84,8.58,0,0,28.64549966,77.31796781

63.121 s,-3.68,1.99,8.58,0,0,28.64549966,77.31796781

63.137 s,-3.68,1.84,8.58,0,0,28.64549966,77.31796781

63.157000000000004 s,-3.68,1.84,8.58,0,0,28.64549966,77.31796781

63.176 s,-3.68,1.84,8.58,0,0,28.64549966,77.31796781

63.199 s,-3.52,1.99,8.58,0,0,28.64549966,77.31796781

63.214 s,-3.52,1.99,8.58,0,0,28.64549966,77.31796781

63.239000000000004 s,-3.52,1.99,8.58,0,0,28.64549966,77.31796781

